sha256,modify num,add_edge,rewiring,add_node,delete_node,node num,edge num
92FB0362A66C5289952052F5F2B4C83E8ECFCB84C62F8FA05DEA89036146BEF5,1,0,0,1,0,1773,7810
931410D0D9371148E3F000C88B547FA7098B23C7D7D9D1786489F8326908C400,1,1,0,0,0,1757,7792
9349098B52432674C5557BB59DBEE11C3C95669AEEDE46DA062310FF6389B23F,1,1,0,0,0,728,2709
935EBA9DE9F47A3B3C17302C0A3074F6A99A7CCDB4AF4D5BA5D40B8C6F0A9498,1,0,0,0,1,1252,3806
93640E48511D0D01E1E764F78D2650F472068D545132B2EC0AAA3A6E47518437,1,0,1,0,0,1709,5924
937A27B632ED8E8D53F27F4B6F316DD9283533E9DE6BE680943753EBB09A9412,1,0,1,0,0,750,2840
93924340C842C3D835BD07B53551CD60B42173949F049FE0FE415DEC615DCE21,1,0,0,0,1,1870,8945
939FEA8F3122FB014D3F0B7D590B7D8AB63901851F51595315FCD648FA9A0950,1,0,1,0,0,1237,4341
93AA6DE7F8A047BDED66955BF0B3B67EF4F81529E1E5119ECA55A13CCBC91E9F,1712,472,319,450,471,1604,8054
93E7B564908C575E841FEF677C8B73AB74EF7B5B2E53436F7200FCFD3F5137FD,1,1,0,0,0,1474,7329
942B8168F44CF9061E1BD1D497A6AA566E09C9C3542D774D3ACE1A3DEADA65C9,1,0,1,0,0,1878,11479
949021DE4D4DB6FFFA035327C9BC49864740AA3646B4222078517A5C9C6E8076,4049,1071,1011,1041,926,1425,6098
9499FABCF938186AF1FD5D95F968074061D249B397486F58169B679EEBAB2BB0,1,0,0,1,0,715,2616
94AC8E3AB73E223F917E6A6649684DB9D4E1F4FEB71164B7F33117D78872C500,210,123,32,27,28,497,1296
94E7F26FF970BB0D52940EEEB699B045352B0EFDEFDCA9B17181DB726C281348,1,0,0,0,1,1796,6078
95138144B3278FD6B0FA236B15A7FBC6330E938A533B08CE9392D5FA927F1D4E,125,8,100,0,17,1115,4596
9583C1D674C58C018ED0C8C3FB30CD9F8B995332D08566A208F0706706246FE9,1,0,1,0,0,1838,8417
95AE0447D7971645E2EECC3296119CD62957F790197307ACA3E522926411F208,1,0,0,1,0,1180,5267
95B026A7D04A7B68E8647E69DE89061219D6AB22A8EF6B4DC7C2796333B57C98,457,124,189,96,48,801,3372
95B7CE4FA9EDC96CE9456F294D02AB4FD8E5B25EA417FB770B19BC7095EEB544,1,0,0,1,0,2451,8345
961000B0387C2D8A5973A3E3C325254822DA4BC60DCD466C9265DDDA148D5C72,1,0,0,1,0,1758,5743
9646A6484B0FDFB60AAC3F03CFC3C622D573A7A799710835EF57EECAF7E71659,1,0,0,1,0,1765,6342
96946608CA953599A3702704BC000630C3237365E1801043ABFA9482D53CB111,1,0,0,1,0,699,2672
96B19689EB343A7695D267F3F6AC7DDB7971C19C83A1A19E005D7314A12396BF,1,0,0,1,0,1686,7095
96F59A03758C8E129F5D8C8D1ABC18BE1942611F211053E5A18D3A10D44C8C4A,1,0,1,0,0,744,2761
9836673CB25613088DDDD997DC3DB89E593F0F364655D1C8749806B1A1BF658F,1,1,0,0,0,687,2498
9849A6459A3FCB12CBC52243C470DA013BC76906D4E21E7A2209A6C898109ADE,1,0,0,0,1,1773,7810
98916B73A401E8C30B1BE0D4B9A2B7BBCA66DB7807875FEE7AF1DCBF6142C087,1,0,0,0,1,1633,5049
98AE30D5A7D29311600AE56500F060BC66D8187F05736F84E49148371CB05E17,1,1,0,0,0,1128,3980
99083C05BD1ED74136C8FECFF293DAB7B779546FB27BC86B5C96FD1B0873B585,1,0,0,0,1,658,2697
992C5DD1F1A201C4BADACEB0F02E4E2EF7DD3C67DAEBFA582A6F16B0089B65FA,870,219,303,204,144,512,1584
9980E04E3876A1673235FE77E834469E116BF41EA314A80FEDA9D56DDBB298C8,1,0,0,1,0,1230,3743
9982736252156A394631CF5B6B4074E911A44A3C5AA2A7BB24C169C586D32D3B,1,0,1,0,0,1773,7810
99D6AB0CF73568E9F69818FEBD96DEEFF9CE790DCA787A37EF199BF5E187ADF8,1,0,1,0,0,892,4362
99D7BEF826A7FBFB34EDF63F60B7ECAA095493A29EB91A0DC44BCA7E7431BC85,700,229,150,200,121,741,2017
9A47C436C4C9092A4D78FC8919194AA4BAE0C973520C7C8569F1AAED9D9FED96,1,0,0,0,1,694,2532
9A51C0EDD4BBCA0DA25DD747025140179A3D8C75063D0613F5CA86BD72649C0F,1348,349,390,390,219,1017,3782
9A76BE2E9F1BA3912EF12DA1405E93C842D82802922B61DF72BF417221BA9651,635,136,141,252,106,1099,4392
9AE64D27F38C336270E0CD8E720DD981259B247ED0A81C5D7B6E6A7A00DC3B3A,830,162,249,215,204,962,3527
9AFEB0B4231F860EFF4629BDF50542E3411C44AAD7FEF2FC9FC96C52D6948B02,1,0,1,0,0,713,2608
9B24D95C450CCEB3865A4BD578D02F0F65E0C8FBF3410CA7456BE3F9D74D8B7C,1,0,0,1,0,719,2950
9B3C0EEDCA94F147463F74A599990DD8D79FB859765AC46B1CCE9D399C9FEF54,1,0,1,0,0,2399,11248
9BDAD60D100CD8E5DCBFE0773C4195B05944AFB6F9154B7DF7AEB0096C6BE2B5,4091,1043,1130,1019,899,1129,3778
9CC190CCAFD47EB7A795C1E96A4BE146D9C52518D9B9ED6B9BD5AE836846F664,1,0,1,0,0,1800,7035
9CEB5EB033C27AD658F3CC91F2A769EF901C27B48069E096893C636A84C384AB,1,0,0,0,1,1302,3844
9D682652346B53C963576E92115B53A061345A692C9B45C2297F15176934CD4F,1,0,1,0,0,3010,16106
9D8779944E6B73FF39FAD81E404E8F016371B792316B216CEAD92C586480E4A5,1,0,0,0,1,1364,6529
9DC391DC19F71E7CDF410702278F017FD31DC538E837FDCE7371C7532686A752,1,0,0,0,1,5448,22861
9DCAD30DB876AD2E09B92FD400AF3813B924BAAC12A978BB66BC271037E6040E,1,1,0,0,0,1757,7792
9E57AA329017255E8594F46BE2D6468BE6286073FEBC5AA64A7B97F3F2A04100,589,175,167,133,114,573,1879
9EC1223A5108B27C7F38D27BF3BA9223763D53DAB9A37DC94D6978824D25FF27,1,0,1,0,0,1232,5029
9F2D74A54F09D36386D44F92892848F72FD5B360A97A3252D2A9DFE65734A6DD,1,1,0,0,0,1309,3895
A012DD72DE0954704B39BEB1745A50DFAE46058963EF489DB3D46BB48A27D5C1,1,1,0,0,0,1255,3904
A08CAAAFB120FA5A8F1F22C42D263F0C5385C7EA5CEA2EC82EEE92ADFD7BA621,96,0,3,91,2,226,498
A1120A2368B5E470206374D3CEAF81C8CCDA9E064116E235975B7562A5F77182,1,1,0,0,0,917,2499
A149CAB183CC90412837BFE368B226F9004A39A9229B928A792132F7A01FB68A,72,1,0,1,70,1341,6434
A14E3092F53FC1A93B5F5FCAF3E3D6AD67873EC5E22AABD395AE8C307B2FBE07,1,1,0,0,0,2904,11810
A17115155287AA669CD272B270E6D05F9CD2D5461A98F44F1C2A5390A2D99673,1,0,0,1,0,784,2198
A176A22A57F32CCA145278A08DF68092B1D80BB94900F26E26574FAB53FD49A6,514,207,126,111,70,1384,5552
A18DD45E04B83FFE2F93654BE20D32DC34017C516F1084C6DEF90FDD2AA77977,1,1,0,0,0,864,2861
A1A41ACBE69C65159799844C854EB6E92B4454430B3BC258CF9CCE0AEBC36402,19,0,17,1,1,1274,4178
A1BB068ACBC7549C3EF357409DCA0462AAE94787C2D507C03D8682DBCECB94FA,1,0,0,1,0,1448,5697
A1E049E202E227F95ADE51A0E2909382247EFA1228CD6CD1638E4CD0FE1210A1,4,0,0,0,4,3321,74011
A32D4205B71FA5620A5C24760DB3268593C0653D9CCCFDE25BFD0AE315ACE4E6,1,1,0,0,0,1365,4715
A34E28CECC8905758B38CC71B744CB7EBE7FC7042CD4C4193FD65F5E6C008FB6,1,0,0,0,1,850,3035
A36BA85C68D09273D871630023865BC03E7EA132F18F7C10DE238F4FFF11B3AA,1,0,0,1,0,1757,7792
A3A58970CDDD038D1102AD046E03B3E20B34DBB1567ED1837EBAFFA51D632A77,105,90,7,6,2,497,1527
A3C9C03088531031B8369C02A1AE0B1F352F7F7884C322128F752CB2D4BBFE9A,1,0,0,0,1,1757,7792
A3FE2752536C873DE1BCBC9909173D9377ADD7A18B4AB75A0D04DA55D8E78B08,1,0,1,0,0,420,1139
A421A69312BC96198B3A2EB6F6CFC92B6E36C0BE2610DD9159E40F13DB7386FE,14,0,1,2,11,1929,7114
A44EEC2E4C959A003C228D8413D0CB428C3EFFBB45A16625FEB10002A8382D10,1,0,1,0,0,784,2198
A526562AA79B2A604E5EA54D2E3284BB262FD5F6AFB56B6650B98FE64A9629BE,1,0,0,1,0,2651,10576
A571B26DEB62423A5C0A9110A470CC87CC7375A167E72A1F6CF8A92F39394ABE,1,0,0,1,0,1144,5554
A58DBCE079F69A1E54E6A16A8DDA3AA2496883EE2E61BECEB76997E390A9B179,1,0,1,0,0,985,3249
A5998311DDC1E3F299A83B44F5172754941390F53C6AFBE785068C7313B12274,1,1,0,0,0,5620,26453
A5E46B80BD16FA3475D9A650644F6F1B8D3AF97CC1ABCD86FE4A56591559A168,1,0,1,0,0,1162,4814
A605BE5CB13AE397A76F8A9D03A951B5EFDB8708CF8AE2DC51384FB56605AA90,1,0,0,0,1,657,2471
A635C38C32334EFA42E86DE17C21163A47B5C4EB1EB905AC844B6DA93E94BF92,1,0,1,0,0,745,2580
A63640279F8D91601AC546F0C908ABD5F2669C3E62DC8AE9FDF46C045803C6AE,1,0,0,1,0,1773,7810
A64CDBB8DE06C0315725ADC0B3BD09F5067C63CBB0C05DB2955AFB3E61DB96F0,1,0,1,0,0,3983,16890
A65582FFC8A3C94C6F41E5DE611AD2CA09DA49EDAEBB238750AB966F0A9BDBCB,1,1,0,0,0,1582,5530
A65C41721EDCCF23827D4A712D06597974B39F218FD81BF5178FF358D93B0D12,1,0,0,1,0,4519,19800
A66FE09FDC186E7242EAE2ED5A0C21A179F78EEC49E51BC7CD2BB27BBC749E7D,1,0,0,0,1,1489,5561
A67E98D25F7A305E3117F5D83E5DD1369A06ED38E59927C61027A76A6B1F8596,1,0,0,1,0,845,3768
A681270BC3105FF9188FCCCDBC58F1312442703298C4F4F45CC13566D84D46CA,1,0,0,1,0,687,2499
A6F4C8DE604D5B9B3C6D2C6E2BCAE4029409AE24F92EA3ADB26D71E38DADA37E,1,0,1,0,0,1086,3637
A7028C6F5D237E99435753A26BB28E627B138452B57F3B0940E3D1CDBB07F16C,1,0,1,0,0,2866,11319
A7469FF9D18E7A0099F0041B123141D3FE61BF427E47D09F5EBAA32CCE4FED16,1,1,0,0,0,1338,4868
A75F461EB8990A2B232236291707ED2754272E9077EE791E8AF07AF4A8974B40,1,0,0,0,1,2856,43181
A7C811AFC88F3E4804C19AB8ABD88FA19D8C0FAC99E7827D1234FBEAEDBEB948,1,0,1,0,0,853,3681
A7F1AB59F71717D1075AD1B0CF8FADF6D1EDCB83925E4599DAE64EE483F8C89C,1,0,0,1,0,2716,11006
A808F899CEEB2AC87D9B597DFFBA0183305FBCD2F6C742B8CC10607ED7280F03,1,0,0,0,1,2971,12243
A849255B5088A3DD92BD1FB0C5CDBE6CFFDC279C5242C1D534690E10DD136C19,1,0,0,0,1,1773,7810
A85E7BD6B8A46C774B3E832E6F2DA1FFE6955221EEC1D6F34CF084566CC07402,1,1,0,0,0,838,3728
A863E3A3C8C4A54B06778ACB7122F7B389214C9AF4ABA9C076837E9ED26322AA,1,0,1,0,0,547,2013
A8BFE711BDD346D15F69F5A788FC52010DE1FDECDCA9C5AF0F343BAD59772442,1,0,0,0,1,2716,11718
A8D9E8BE18232CB24FC4F7B58AAD7003539FD632EA391221D3A16B61D3FC2A5D,1,0,1,0,0,806,2298
A9D4A043842520F269386A4C7944798102AEA4B4C3B522BDC67C1B760CA17DE5,1,0,0,1,0,547,2013
A9F0B0D848FBA7ED39312C5A914B5C65E54639733950AAD3E5137B0CB71BC1B4,1,1,0,0,0,2451,8345
AA0D3B27D1137E73F5FB5C364EA58353AA9A1FFCDDDA102B22EB702A020810F9,6,1,0,0,5,1604,8054
AA2429543CC7156F3EA04FC8D038D1AE31E9682E02ED59F26D4D82E1BCE77AFA,1,0,0,1,0,1732,7126
AA5B969CC77CD4E53B3CEC775419CC051D660B90D3DB597A5A6E750F87A781EC,1,0,0,1,0,927,3313
AA69D843A731AB6EBDF90DB9E040A3575E41B53B37B585DAE363547DE433F952,1,1,0,0,0,726,2672
AA7B0572B6782FE71497DBAFFC48AC6B5D5F418955766A9CD7F1E9E7DC6CAB18,1,1,0,0,0,3276,16789
AA87D2610C334EFB57F5C420475D11BA30673D70B30BBDECD9678D7852B4078E,1,0,1,0,0,2401,9756
AA8A61E53D5F1269853843DD65355F3875CCDABA74C808ACC080C9E250B79717,1,0,0,1,0,714,2610
AAB8FA17B2CBCC7C7224B311B6ED9A72EB66897539C58355E829F3021D6F75FE,1,0,0,1,0,574,1483
AAEEFF3AE6631E4DA3D13C18B3E3503A7CDEB399DA048C3E590BB42464ABF96D,1,0,1,0,0,1088,4438
AB291245A96F2598DF7F5CB7F8EF51109B64198A47631ECBC2218D9E54CB24B3,41,1,3,0,37,3226,16700
ABAB2FA3BA24ADFA7949CE1481E39337E575BDBB119C963A951447E444787A32,1,0,0,1,0,3966,16760
ABBCCB8301E2D7FB66D0A7298D6D70001D82A177E374EF2A3C5D7F5B9D48D6D7,1,1,0,0,0,1757,7792
ABE5483EEBE43E0CCAB5670BE93ACC8ADF5312E98242C82578216CD5CE4F0812,661,154,152,245,110,1957,8026
AC09319AA350161C0F8368BFA2D153BCE0F569750B44879E6DFC38C15DCB9DD5,1,1,0,0,0,3203,14812
AC82EE71083271F707BAA10B4A3326235CAD038BBAD82345DA2439A2DE91176F,1,0,0,0,1,1621,8517
AD07AD23AC34CABA6356D01C4A20B1A2E12C805B3A2DF76042083327D5301A0D,1,0,0,1,0,757,2290
AD38E72BDC2993F0016B471CC219FCC185623C635B04E5A5D0722ABD49C452F0,1,0,0,1,0,1757,7792
AD4B8A200E9BEA1F044DE9B816E120B6B8565F8417D858C6D87C09BC94E456A1,1,0,1,0,0,1671,7019
AD752CA3C76D49E30E738E65F5EEAE4716D38C9DC190DF36C7F69B3FA5166EC3,1,0,0,1,0,769,3338
AD8F314F4DAF352EFEFB080AB8A0938C666393429AFB4E211F77ED6ABAFCE591,1,0,0,1,0,1202,6077
ADAC30AAF37E1258E96995624C78858DE13052E6055B3913EA0D0398E1113872,1,0,1,0,0,637,2118
ADAC6BFE6CF6922DCE5B4FD275DCBE3C472FAF02B4C22DDE05D0B04CEE6D5BAF,1,0,0,1,0,2280,10735
ADF75A1C65296D7EFA2F5F8AE5E48FAE1ECAC84CC4AC17029AC9088E0AC55F82,451,178,101,92,80,489,1519
AE1297A43DF54FB1954A0519FF08232232408E062774022F3237F5C76BA8591D,106,0,0,101,5,1952,7718
AE4958A9B3FFA6A5F4E17903847BAEE2DED8520CA36D30847A20C86A748B8149,1,0,0,0,1,2602,8749
AE72093F870D9F2F6BC23DA2814EA47344AF1DD84298B2351A7EEEE3110C2E03,1,0,0,0,1,493,1524
AEE9CD42141EC50ABB2C3B42C005A2CAA794809DCE47058C319CB17ED51551CD,1,1,0,0,0,1405,4893
AF394D3B498CD7D1A8C8D41004D9589B8EC287B2683185FFAEA7EC9553E69BB1,1,0,0,1,0,954,2608
AF3980E2E30E892CE4F14B12F7A1F05C42111A25F4F82D5D9EA8B2609E760E5F,1,0,1,0,0,1826,7567
AF4D3B31D6A0383E15CD6C692C67CB666EBA7F23BFE417999847D50E587218D4,1,1,0,0,0,667,2863
AF5DB684B26478F93494D6A402F4E921CB8DBFDE652EBE3C705843CC96BE557E,1,0,0,1,0,1566,6452
AFC78FD6A8A747FECE1A77997CB011A8855719C3144AA14AAC90D01F46703BD4,1,0,0,0,1,1231,5153
B037EBA7D1A24B0209F4EC1C95C8B24D3CACC8B1AE3B68926CFCAEB32CE5B583,1,0,0,1,0,1757,7792
B03CE31CE0EA5F45D078F73C20991266DB43B4B509E16138CA64E333694CB17C,1,0,0,1,0,3475,18604
B063662BB01A64D4E8C1078CF2BA1915718E728A7070E5CF35E66F6D4BE38BDB,1,0,1,0,0,1757,7792
B0A9254395F54A54522C82F51A57DD711867FD7491C8013A725F1594912B4C37,1,0,1,0,0,660,2490
B0AF7D6495905C575B210E879739E21D8CFE9EAB4A0E9965688C965A7C80A3F9,1,0,0,1,0,1773,7810
B10091F785E76B00203938B1C7B5532504E55FEF1EE96423AF3CD7B22CAF6541,1,0,0,0,1,907,3079
B113F82F81ECC3D1FEAC323ACEC4769287BBFD03C959AA35EEF4A2BCCFC907A6,1,1,0,0,0,1845,6629
B12121A635A24233240E52FA261AFAD1D21C6EFF4E20DD10DB97E18FD95DA852,1,0,0,0,1,694,2501
B1A3D97B41CDB703008E3D1F4C222229E458540969E706397BA1B03756E7D671,65,2,3,3,57,570,1464
B1A70D97337906C47ED33CDF051A6A3C3688D8B7B3C6BFA7429422AE862E0C23,1,0,0,0,1,5806,28756
B1ABE7EF85E7E6F1042575B1998EE3577592F9CECC3F654C110105AA69E1920B,2,0,0,0,2,1521,7663
B1F62CED998A6C1010A4639169FCFFD0479D104DB7A8CF76F66C361B7C4B6941,1,0,0,1,0,1971,6717
B26B3897DEC4376C639AF25D3B011C1637E4E8D894325265000D657F5A582BF3,1,0,0,1,0,1432,5167
B325DB20495B31633E4E6D081984C3D08F38167D402A7A91CCE683BE73106995,1,0,0,0,1,712,2272
B383E76ECC349ABF18D8FDF383B6BABA7285CA1F30DD9AF37FD73BC846424A9B,1,0,0,0,1,933,3893
B3A0335CB654F4C072724D6031E771A2ACDF2CAEB9F31DF95CC19294A033CC23,1,0,1,0,0,2857,10077
B3BFC0BB219A1DDD1F0C33B1BDC78137074A361E87F8E2C3302B48386554682F,1,0,0,1,0,739,2366
B3F44CFD210B10B48255831FEF4D56C016AE910D0FFD11D05D554E7AF4E06465,1,1,0,0,0,1218,5549
B445B8B0E59311C35B4632D2209C99D67A05585C8FD76A21C1ED544DAE986CB0,1,1,0,0,0,1757,7792
B4707539840D4FDC68D659FFD1D9A1F3F928063309DD1FAD68006F8EDE6ED5BF,1,0,0,0,1,1740,6668
B47D0022CE7901FCA96A1B475EC4F59D05CA41E82B834CA6A48BE7D176A0B1E5,1,0,0,1,0,796,2498
B4A8AF43AC5A82B2B9B64F7063D40049D068655D5DF1FD49DBC003DCE4F61B57,1,0,0,1,0,969,3960
B4E0ADBB9CE603AE940DF4689A1F17B952FE7143B4E46CE5928774A7A0DC50A5,1,1,0,0,0,761,2355
B4F65B1A70C4912A35D3A5471AF0E73268574C8FF335A3AC1100FBB7D37D5A13,1,0,0,1,0,1094,4010
B539D32BD6902998BBE06706FC26977867A31A4BEC52B9CBF489824374D0F01D,1,1,0,0,0,1629,5763
B54E1B5ACB2AF1FE31A0F892ECAFC776F39470BBD1C668B4176870A9B6438F1D,17,1,0,2,14,1820,6797
B5DEFD149A648991A81FABD3A470378FB329C4EBFCC2DF5F440C2258B553F7F7,1,0,1,0,0,774,4284
B5FA96346720BAFDF2CF7F0BE70281126C7B49A8DEF18D5BCF92613711E9B941,1,0,0,1,0,1096,4301
B605871A8FCDC8DD9DA17C9A4F0F09922AF0F1F1E206715778006DC6F8FA5AB1,1,0,0,1,0,496,1535
B60CF0FC22BFDCE1C2FC93A2C614ECB5DC1165D634C858BE8D2512F84C38DCF5,1,0,0,0,1,1381,4971
B62C7C445B7C8E5BDB75B1E3C2CC263CFA653894EC2CD5D3A7F5010BA208B122,1,0,1,0,0,877,3763
B67536D4BB335A429927DC4D4DFB8FE28A4A46484619682850498AE3B0E143A4,1,1,0,0,0,543,1589
B6A2B143592309CF4C695709CAC355DBE0F9D72D8AAC20F462016EC144C2F8F9,1,0,1,0,0,1773,7810
B6BDE025ECE87EF2E15B2D4163517F16ED648979A44639741D82F08A4A83750C,1,0,0,1,0,982,4094
B79D856F0480B681D6D0426F92AE467791E10865956E7CC6811EFF362E6836BC,1,0,0,1,0,2031,7234
B7B87DE8C7A2A69C006A0421E4E97FC059B96FF5CBC96A814A75A1E8601F5BC2,1,0,0,0,1,1476,5237
B7E02973D8F1981FBF2DFDA3CA9892284FCFD3BC4792D240F7540C3ED19F723E,1,0,1,0,0,841,2299
B89A93705734CE84A0DCA0A48C8413A87E30543BD0F6F4C38446CFE499089179,1,0,0,1,0,835,3563
B8BA782821FDE8EE34C2EEAFC598B4DED68A2D5E69EF60D4C632D4763A2429E4,1,0,0,1,0,504,1344
B8D03B6CA7CB5FBE7711FD527C75D5275446BF56B768ED178E9A28765EFA79FF,1,0,0,1,0,1432,5167
B97239E8BED49C14115E0FE422F55136C164B941729902EC184EBD9329D5CA7F,1,0,0,1,0,1173,5598
B97D4588247B3307307169610087E5F57113160016B6F43CC3331D216E8E149E,1,0,0,1,0,1169,4308
B98B393C2A3C98AAA874C9387FB362562B6D454BFDC16A54164A94B8B57FF354,1,0,1,0,0,375,1026
B9E496286C07A4807F6ACCF48686EAD07A7751285BC1FB29E50DFB923344FB7F,1,0,1,0,0,798,2804
B9FD77BD78AFC64D20618208A1F5717D382B18AFE8C5671BBEC315A79205DEF2,1,0,0,0,1,1773,7810
BA0C64D85607990620E54E9B9E9AEA014C579F72CB2053FD4009DD72B0F3DB10,364,137,84,91,52,214,475
BA1D7DB95643A684931CE6BE09C476E29A07615586397F2BB98711AE6CCB9C24,1,0,0,0,1,1054,2990
BA5B7B972F683187704CFAA75A8BBEE9DEC168334BCCFD87A7BE463DCF0B65B6,1,1,0,0,0,1422,4854
BA647371DD76CF6534A1A701D70118994075BE2012357FD97037485E64EB0BAC,1,0,1,0,0,903,3127
BA8A2B4F022A0EBFCF54EF19CAB6984D911AB6B8D12D294783FF91822086AFED,1,0,0,1,0,722,2588
BAA72F57470F5EA373BF1BD219242E0EC930C1CB7DB354F0E029E201D525C1F1,1,0,1,0,0,878,2545
BABDADA4E263372FF5F7C75859CDA44C1AC594FD8CBC8761EF0CADB05378C7A7,1,0,1,0,0,4224,18326
BAD87448A03F5213EFEAC04CE53EAF0063C696B84E5AC57A1646E732BB1655A8,1,1,0,0,0,758,2844
BB67195504313CC48D8CA914A4736D35FDA6C59E44217AE6352EB3E07CC7B9DE,1,0,0,1,0,793,3471
BBA1CE674A189FA04B65385D9689610E2D3B60540296CB7A4151B21B3DD85E95,1,1,0,0,0,1836,5876
BBA347F5B001C35337156C612BA203226F69A4438E5A1E3AFE86089B45D35E9E,1,0,0,1,0,894,4367
BBBEB3CAEB5F6D084732935F02CD9E8AE24589E6E6748CAA52A029905BC9D7AE,1,0,1,0,0,1316,6041
