sha256,modify num,add_edge,rewiring,add_node,delete_node,node num,edge num
907BD7749F617FBB8717F8FE8FB0A05018DA66471311354ECE135AE457907BB7,2,0,2,0,0,2451,8345
908301F725294781CEE4C6C2355D13DF54A54E1821D11CDD206B3DE019BBE5E0,5,5,0,0,0,9800,47920
90900F1E90CF3E434251284E47ACE60992DD3382B707ECA093CA1DDB4AD649F6,6,0,0,5,1,960,3362
90C2F29F4A016C0432A497FF18781A2457A0822293AD336D5CA3AC81F7BFB99C,4,4,0,0,0,792,2556
90EF5247A004B6AB3E0D35AAD688A0A3EB4397882546A7362667F7DD49DF2BCE,4,0,0,4,0,894,4354
9114DA737930414E5E1FA325B725F6AB0A465F86102068373B7FEB8766850D5F,1,1,0,0,0,2529,13266
911C14EBB1D2DC05D18BA2FAF22C18FDBE6BEAEF9E86786CA56575C9B133F6FE,7,0,0,0,7,1385,4543
912A59604F652E7314735D79BA4CAFF326E9E7E05DFB09AF73B146814DE962A3,48,0,9,4,35,1757,7792
91E4B1EA0380A4749428150F7CBC349EAA107E7247F704F6E170209FEB68E2E3,1,0,1,0,0,1405,4893
91F116037B18394983224F54F1320B07364698AE72279B7FC422414AFF95020B,5,5,0,0,0,1173,5598
922C47C6861CECA3D8CFEFE344DC2E1055BEDAF683C9FE395BBD8094BA7AB1D6,3,0,0,0,3,800,2600
92624EF10DB90B171C89AEEDAACEDD8922A420F3C3BD6F7E9067456F28894240,2,0,2,0,0,1362,5791
9276EDDAA77193D09130069547A5BA5A50B4EF097F95174080A83F8723B2F436,2,0,0,2,0,1073,4761
927E1F7147F818A9961D15E485DFEB2257B29B114AB6F0CA1FDA6DFE802E2747,2,0,0,2,0,2275,17738
929E600C9AC97FEE1A2A73A28BECA70CB32E31C4B11027165A7D53BEE2E86CF6,4,4,0,0,0,1625,5767
92A4AE51C8978114BA017814633D722FB6B81675D93F1EC49451B9DF02172DD8,20,0,1,19,0,1603,6152
92C59129BA719A53D643A37D439D5127B50B6EEB3F224E1B3695329898958FA3,5,0,5,0,0,2639,8842
92D6202131851A450141C1087DF596FE67B10F599872344CE6B768BF3B55B74B,5,1,0,0,4,745,2580
92E1199AD7143970C3C34E767987D0EE9D770C901DBC8FE5C9FD11AFFFCD91E0,6,0,0,0,6,846,3833
931410D0D9371148E3F000C88B547FA7098B23C7D7D9D1786489F8326908C400,10,0,1,9,0,1757,7792
9349098B52432674C5557BB59DBEE11C3C95669AEEDE46DA062310FF6389B23F,40,4,5,0,31,728,2709
935EBA9DE9F47A3B3C17302C0A3074F6A99A7CCDB4AF4D5BA5D40B8C6F0A9498,23,21,1,1,0,1252,3806
93640E48511D0D01E1E764F78D2650F472068D545132B2EC0AAA3A6E47518437,1,0,0,0,1,1709,5924
9379F366BC964AA0DC54D03604C687428BF70534C45B8B5B68EB76EA34179CA7,20,19,1,0,0,1968,6664
937A27B632ED8E8D53F27F4B6F316DD9283533E9DE6BE680943753EBB09A9412,3,1,0,2,0,750,2840
93924340C842C3D835BD07B53551CD60B42173949F049FE0FE415DEC615DCE21,2,0,0,2,0,1870,8945
939FEA8F3122FB014D3F0B7D590B7D8AB63901851F51595315FCD648FA9A0950,5,0,5,0,0,1237,4341
93AA6DE7F8A047BDED66955BF0B3B67EF4F81529E1E5119ECA55A13CCBC91E9F,35,7,2,26,0,1604,8054
9458DB2E6CA0F11C1B2F75F955C185B5148EF77017211E1C26A9BA741003505C,1,0,0,0,1,840,3980
949021DE4D4DB6FFFA035327C9BC49864740AA3646B4222078517A5C9C6E8076,1,0,0,1,0,1425,6098
9499FABCF938186AF1FD5D95F968074061D249B397486F58169B679EEBAB2BB0,2,0,0,2,0,715,2616
94AC8E3AB73E223F917E6A6649684DB9D4E1F4FEB71164B7F33117D78872C500,2,2,0,0,0,497,1296
94BA8AF4BAA2557F303ED42575FC5788A08E4DF4F09F1D3522B110650169DE1F,2,0,0,2,0,1597,7582
94BB4C35C2E2DDB180065F31A7671CE301E4DBEE5DAFE1BCF2A8C7089D3FF968,200,49,91,2,58,1597,7582
94C7E53BADA427D7207841D75F25D624F43563A8FBFC1D00F85EDEA25F171359,32,29,1,1,1,1597,7582
94E7F26FF970BB0D52940EEEB699B045352B0EFDEFDCA9B17181DB726C281348,4,0,0,4,0,1796,6078
95138144B3278FD6B0FA236B15A7FBC6330E938A533B08CE9392D5FA927F1D4E,1,0,0,1,0,1115,4596
9583C1D674C58C018ED0C8C3FB30CD9F8B995332D08566A208F0706706246FE9,3,0,0,0,3,1838,8417
95B026A7D04A7B68E8647E69DE89061219D6AB22A8EF6B4DC7C2796333B57C98,5,0,0,4,1,801,3372
95B7CE4FA9EDC96CE9456F294D02AB4FD8E5B25EA417FB770B19BC7095EEB544,2,0,0,2,0,2451,8345
95C1E58B9AE9DA6C2FFD6C33E3476930BF3D3F64195F51457D9A0B0DCC4C87F1,32,29,1,1,1,2740,10697
961000B0387C2D8A5973A3E3C325254822DA4BC60DCD466C9265DDDA148D5C72,2,0,0,2,0,1758,5743
9646A6484B0FDFB60AAC3F03CFC3C622D573A7A799710835EF57EECAF7E71659,1,1,0,0,0,1765,6342
96946608CA953599A3702704BC000630C3237365E1801043ABFA9482D53CB111,3,0,0,1,2,699,2672
96B19689EB343A7695D267F3F6AC7DDB7971C19C83A1A19E005D7314A12396BF,1,0,0,0,1,1686,7095
96F59A03758C8E129F5D8C8D1ABC18BE1942611F211053E5A18D3A10D44C8C4A,2,0,0,2,0,744,2761
971E01EED2DF37300FA409D979A4C885BE7309ADACFF558B2741A4B67F787CEE,33,30,2,0,1,1268,4581
973D1EDDCFC9EF1A2BBE5999E82BDA6CE8FA007B01B9BF17D079128870267EEB,1,0,1,0,0,1637,7550
9836673CB25613088DDDD997DC3DB89E593F0F364655D1C8749806B1A1BF658F,11,0,10,1,0,687,2498
984E2C2D11173B5C7CC6955AC118299B74F9287AD820A1DECE078D974A0F8425,1,1,0,0,0,1176,4015
98916B73A401E8C30B1BE0D4B9A2B7BBCA66DB7807875FEE7AF1DCBF6142C087,1,0,0,0,1,1633,5049
98AE30D5A7D29311600AE56500F060BC66D8187F05736F84E49148371CB05E17,2,0,2,0,0,1128,3980
98E5A9D729315BF104D7D97ED4967C7B052FF7CC9FBB54D69F4960BE9614DF94,5,0,0,0,5,5290,22413
99083C05BD1ED74136C8FECFF293DAB7B779546FB27BC86B5C96FD1B0873B585,2,0,0,2,0,658,2697
99128C154EBBB07915F2B70A20D6196A823CAF061E83645268D695F7C58D4803,42,5,7,5,25,1797,7261
992C5DD1F1A201C4BADACEB0F02E4E2EF7DD3C67DAEBFA582A6F16B0089B65FA,2,0,0,2,0,512,1584
9980E04E3876A1673235FE77E834469E116BF41EA314A80FEDA9D56DDBB298C8,7,0,7,0,0,1230,3743
99D6AB0CF73568E9F69818FEBD96DEEFF9CE790DCA787A37EF199BF5E187ADF8,13,0,11,2,0,892,4362
99D7BEF826A7FBFB34EDF63F60B7ECAA095493A29EB91A0DC44BCA7E7431BC85,1,0,0,0,1,741,2017
99F03BF7BC45D007D9B776745A581EB81999BB184E7147FE5C5AAD5F52CA8F53,17,0,16,0,1,1019,4379
9A3B8307A3B93C63762D8730C2B7ED7245B932759678D11E197AB8026ECBB4A2,2,0,2,0,0,1446,5811
9A47C436C4C9092A4D78FC8919194AA4BAE0C973520C7C8569F1AAED9D9FED96,2,0,0,2,0,694,2532
9A51C0EDD4BBCA0DA25DD747025140179A3D8C75063D0613F5CA86BD72649C0F,3,0,0,0,3,1017,3782
9A76BE2E9F1BA3912EF12DA1405E93C842D82802922B61DF72BF417221BA9651,2,0,0,2,0,1099,4392
9AACD627E05CA06E7ADF9E79F882737EFE741CDDC95B32556B1CFC3B8D37CB35,1,0,1,0,0,773,2264
9AE64D27F38C336270E0CD8E720DD981259B247ED0A81C5D7B6E6A7A00DC3B3A,2,0,0,2,0,962,3527
9AFEB0B4231F860EFF4629BDF50542E3411C44AAD7FEF2FC9FC96C52D6948B02,26,23,0,1,2,713,2608
9B24D95C450CCEB3865A4BD578D02F0F65E0C8FBF3410CA7456BE3F9D74D8B7C,3,1,0,2,0,719,2950
9B38ADE16E80CBC200EB2B172659F54FC30D833704E7BE00B289550DBA0CB3F3,2,0,1,1,0,2519,11455
9B3C0EEDCA94F147463F74A599990DD8D79FB859765AC46B1CCE9D399C9FEF54,15,0,14,1,0,2399,11248
9BA251780FCFE8E333BA9363653EC6CF0503283DA49848F8B10C5D95F12838E4,2,0,0,0,2,1446,5811
9BDAD60D100CD8E5DCBFE0773C4195B05944AFB6F9154B7DF7AEB0096C6BE2B5,17,0,17,0,0,1129,3778
9C569BD79165281B03BE36F32837D3840587632C73BDC21B512E69599228FC06,14,0,0,0,14,1569,5333
9C819934C20AEBFCE6BAA7EE3554240810DF8CECB0CD09FAEC3DC133D793C5F2,17,0,0,0,17,1762,7683
9CC190CCAFD47EB7A795C1E96A4BE146D9C52518D9B9ED6B9BD5AE836846F664,2,2,0,0,0,1800,7035
9D0FB9C271327739ACD320C620FB15A9020D65200F60FAC737CA0C828E958557,44,1,30,4,9,1597,7582
9D682652346B53C963576E92115B53A061345A692C9B45C2297F15176934CD4F,3,0,3,0,0,3010,16106
9D8779944E6B73FF39FAD81E404E8F016371B792316B216CEAD92C586480E4A5,2,0,0,2,0,1364,6529
9DC391DC19F71E7CDF410702278F017FD31DC538E837FDCE7371C7532686A752,8,0,0,0,8,5448,22861
9DCAD30DB876AD2E09B92FD400AF3813B924BAAC12A978BB66BC271037E6040E,13,0,0,12,1,1757,7792
9E57AA329017255E8594F46BE2D6468BE6286073FEBC5AA64A7B97F3F2A04100,82,16,48,3,15,573,1879
9E58482F9470A69EDD8C31EB287A768CBCFCD1214803BAF24EE9DF4F8DC2B529,43,1,33,3,6,1597,7582
9E633066FFFFB7F05F509AB36715874F2DF4D85D8081146EF92450071F025866,2,0,0,2,0,1385,5386
9F2D74A54F09D36386D44F92892848F72FD5B360A97A3252D2A9DFE65734A6DD,4,0,0,0,4,1309,3895
A012DD72DE0954704B39BEB1745A50DFAE46058963EF489DB3D46BB48A27D5C1,2,1,1,0,0,1255,3904
A149CAB183CC90412837BFE368B226F9004A39A9229B928A792132F7A01FB68A,15,0,2,12,1,1341,6434
A17115155287AA669CD272B270E6D05F9CD2D5461A98F44F1C2A5390A2D99673,2,0,0,0,2,784,2198
A18DD45E04B83FFE2F93654BE20D32DC34017C516F1084C6DEF90FDD2AA77977,3,2,1,0,0,864,2861
A19DCC67C569084839D16759AA0A05FF173D9474A99E405B2530CA19CED9DCFA,1,0,1,0,0,2545,9016
A1A41ACBE69C65159799844C854EB6E92B4454430B3BC258CF9CCE0AEBC36402,4,0,1,3,0,1274,4178
A1E049E202E227F95ADE51A0E2909382247EFA1228CD6CD1638E4CD0FE1210A1,3,0,3,0,0,3321,74011
A22D71DDCB6602593005EE080AAB4645B5EBBCC91EA84DD11FE9D723B398C673,2,0,2,0,0,657,2305
A26345D16299040BCA7B8C2F5D5B85D490B81657634AFA757649AB03C4F59934,2,0,2,0,0,691,2505
A2C87D75AE56F47DCD60A3AAA3B8B29C70666D8763F2DC5C6740FA7DCF7E156E,2,0,0,2,0,2687,12024
A337968B484359DB18407ADF53F50BBE3695DBB0A4FCE928AA1478B116AAE873,10,1,1,8,0,1026,2821
A34E28CECC8905758B38CC71B744CB7EBE7FC7042CD4C4193FD65F5E6C008FB6,6,6,0,0,0,850,3035
A36BA85C68D09273D871630023865BC03E7EA132F18F7C10DE238F4FFF11B3AA,38,0,0,6,32,1757,7792
A3A58970CDDD038D1102AD046E03B3E20B34DBB1567ED1837EBAFFA51D632A77,31,30,0,1,0,497,1527
A3C9C03088531031B8369C02A1AE0B1F352F7F7884C322128F752CB2D4BBFE9A,52,8,3,8,33,1757,7792
A3F75D8058BB32FB86210201C7082A73EF5B0D022C24EB7211BA75B801A45B43,9,0,1,0,8,2089,9594
A3FE2752536C873DE1BCBC9909173D9377ADD7A18B4AB75A0D04DA55D8E78B08,1,1,0,0,0,420,1139
A421A69312BC96198B3A2EB6F6CFC92B6E36C0BE2610DD9159E40F13DB7386FE,8,0,0,8,0,1929,7114
A443137542D3E601E8E93D23C37D3CE9E05FD89248105335350DBC13295756EC,1,0,0,0,1,366,1165
A44EEC2E4C959A003C228D8413D0CB428C3EFFBB45A16625FEB10002A8382D10,2,0,0,2,0,784,2198
A493E296C740EBF746FDEB2C13335D62809B2673D0E661EEC3544E6077819EC1,1,0,0,1,0,2445,8689
A52FA94A376BF09CEEEF13B6ECF26C346289267A4CC680E853A10DB0AD331816,10,0,0,8,2,2210,10140
A54BD2053B8AB1C7E36858CDFDEB031EDB74DC496D5927E656197C4BE666E633,2,0,0,2,0,1779,7053
A5536FCD9F610E56DB1801697F075B9720BC74CBE0203F8DCB16A718C6CD4B0A,7,0,0,0,7,514,1579
A5658F5B7E224BD83175FF1B3D0A3780886B74CAFFED95DC90E448B36F667910,3,0,3,0,0,1935,7707
A571B26DEB62423A5C0A9110A470CC87CC7375A167E72A1F6CF8A92F39394ABE,1,0,0,1,0,1144,5554
A58DBCE079F69A1E54E6A16A8DDA3AA2496883EE2E61BECEB76997E390A9B179,11,0,8,0,3,985,3249
A5E46B80BD16FA3475D9A650644F6F1B8D3AF97CC1ABCD86FE4A56591559A168,1,0,0,0,1,1162,4814
A5EAF7D50BF395A724FA1ABD63BA39BC9752BCD296B31FC2CF46936A4CC2B16C,10,0,0,10,0,1569,5333
A5EDB327DE7613C733E0EADA21B58D92F44AA9AF039C878D8C7B594949FB81DD,3,0,0,0,3,1057,2953
A5FC8FEEA3DAB57F9D7CA8050723E73F283F2DB1C19D59C5BE1BA58E9EC2C8B7,7,0,7,0,0,2035,9876
A61FCC3F94C36C19F7F5B8093FC45BAFA79D4D8B765059D0202C8E796E2182CA,32,0,4,0,28,1880,7574
A635C38C32334EFA42E86DE17C21163A47B5C4EB1EB905AC844B6DA93E94BF92,1,0,0,1,0,745,2580
A63DF05A15692228B1363B8349B1F6A2940D52F8C9FDA07FC26422B659C60C9F,9,0,0,9,0,2000,8206
A64CDBB8DE06C0315725ADC0B3BD09F5067C63CBB0C05DB2955AFB3E61DB96F0,2,0,2,0,0,3983,16890
A65582FFC8A3C94C6F41E5DE611AD2CA09DA49EDAEBB238750AB966F0A9BDBCB,1,0,0,0,1,1582,5530
A65C41721EDCCF23827D4A712D06597974B39F218FD81BF5178FF358D93B0D12,2,0,0,0,2,4519,19800
A66C6CEDA6C67E3D2B5812CED08F66522141259EC98C875C37B94371E4461E43,36,3,0,1,32,1597,7582
A66FE09FDC186E7242EAE2ED5A0C21A179F78EEC49E51BC7CD2BB27BBC749E7D,4,0,0,3,1,1489,5561
A67E98D25F7A305E3117F5D83E5DD1369A06ED38E59927C61027A76A6B1F8596,2,0,1,1,0,845,3768
A681270BC3105FF9188FCCCDBC58F1312442703298C4F4F45CC13566D84D46CA,18,1,0,0,17,687,2499
A6F4C8DE604D5B9B3C6D2C6E2BCAE4029409AE24F92EA3ADB26D71E38DADA37E,2,0,0,0,2,1086,3637
A7028C6F5D237E99435753A26BB28E627B138452B57F3B0940E3D1CDBB07F16C,36,1,32,1,2,2866,11319
A73E010C209CBCD7E97B607C3F2C13F6F3B4CDEBEDF40C432653B0EA1AA5DE44,4,0,0,0,4,5311,25798
A7469FF9D18E7A0099F0041B123141D3FE61BF427E47D09F5EBAA32CCE4FED16,14,13,0,1,0,1338,4868
A7598CF638F378F363F86FC7EA3B2383712E652BA4719707E6615408905917C4,25,0,0,0,25,1569,5333
A75F461EB8990A2B232236291707ED2754272E9077EE791E8AF07AF4A8974B40,1,0,0,1,0,2856,43181
A7915CC2C55E6A3FE46061C9519303377DD5CD6AD58482D5CF0D45B5A8C4E2A7,17,16,0,1,0,2832,9584
A7A63E3491324E32B260CE93624792F70A95A4181E23A8B06E040C718FC0BC9D,10,1,9,0,0,2740,10697
A7C811AFC88F3E4804C19AB8ABD88FA19D8C0FAC99E7827D1234FBEAEDBEB948,3,1,0,2,0,853,3681
A808F899CEEB2AC87D9B597DFFBA0183305FBCD2F6C742B8CC10607ED7280F03,5,5,0,0,0,2971,12243
A85E7BD6B8A46C774B3E832E6F2DA1FFE6955221EEC1D6F34CF084566CC07402,9,0,8,1,0,838,3728
A863C2212D045F7BDDAC6119F84960EA1B59DE637533918AEB420E204E9CBC1C,1,0,0,1,0,1165,4773
A863E3A3C8C4A54B06778ACB7122F7B389214C9AF4ABA9C076837E9ED26322AA,5,0,0,5,0,547,2013
A8D9E8BE18232CB24FC4F7B58AAD7003539FD632EA391221D3A16B61D3FC2A5D,4,0,0,0,4,806,2298
A9359C79C841CEACDC7B15F6950C2CF8EFDBD8A0D32D305B825A27AD858B1E12,73,11,15,12,35,1320,5096
A97B6EAD211B8401EE5A4FFA847CB6CEBC4B7377E4344D7DC0B2AC1E22BBF78B,2,0,2,0,0,2585,11203
A99E6258D76FFF677B43652B31E62C53EF7D75A7EFDFA21E8B6EECAE9B5B2635,1,0,0,1,0,2502,8044
A9D4A043842520F269386A4C7944798102AEA4B4C3B522BDC67C1B760CA17DE5,4,0,1,0,3,547,2013
A9F0B0D848FBA7ED39312C5A914B5C65E54639733950AAD3E5137B0CB71BC1B4,3,0,3,0,0,2451,8345
AA0D3B27D1137E73F5FB5C364EA58353AA9A1FFCDDDA102B22EB702A020810F9,11,10,0,1,0,1604,8054
AA2429543CC7156F3EA04FC8D038D1AE31E9682E02ED59F26D4D82E1BCE77AFA,5,5,0,0,0,1732,7126
AA5B969CC77CD4E53B3CEC775419CC051D660B90D3DB597A5A6E750F87A781EC,20,0,1,0,19,927,3313
AA655AF1E937EBF8FE41316A9F1454EFEFDA3D0A9AF8AB23F40D726CDB9E33DE,2,2,0,0,0,976,3755
AA69D843A731AB6EBDF90DB9E040A3575E41B53B37B585DAE363547DE433F952,2,0,0,0,2,726,2672
AA7B0572B6782FE71497DBAFFC48AC6B5D5F418955766A9CD7F1E9E7DC6CAB18,3,0,0,0,3,3276,16789
AA87BAFE19F19290F5958831C5214A0596E89AC5F34F02A1F0633DDCEA62E837,16,13,1,1,1,889,2996
AA87D2610C334EFB57F5C420475D11BA30673D70B30BBDECD9678D7852B4078E,2,2,0,0,0,2401,9756
AA8A61E53D5F1269853843DD65355F3875CCDABA74C808ACC080C9E250B79717,29,0,0,0,29,714,2610
AAB8FA17B2CBCC7C7224B311B6ED9A72EB66897539C58355E829F3021D6F75FE,3,0,0,0,3,574,1483
AAD9D58349C06BBCC90357C0F66A50FF1E2900FF64349298EC2095294B4FC536,14,0,12,1,1,1071,3240
AAEEFF3AE6631E4DA3D13C18B3E3503A7CDEB399DA048C3E590BB42464ABF96D,1,0,1,0,0,1088,4438
AB291245A96F2598DF7F5CB7F8EF51109B64198A47631ECBC2218D9E54CB24B3,8,0,8,0,0,3226,16700
AB2E1E8DFAA80FD299564BFE69CF1B609734D376732513BE7CDC088FE2117A0B,1,0,0,0,1,1373,4215
AB88E2BF3685408224C6188087DD9A67990268565C56F1E8BFAA0688DC0C0769,2,0,0,2,0,1597,7582
ABAB2FA3BA24ADFA7949CE1481E39337E575BDBB119C963A951447E444787A32,2,0,0,2,0,3966,16760
ABBCCB8301E2D7FB66D0A7298D6D70001D82A177E374EF2A3C5D7F5B9D48D6D7,76,7,20,6,43,1757,7792
ABE5483EEBE43E0CCAB5670BE93ACC8ADF5312E98242C82578216CD5CE4F0812,21,1,2,1,17,1957,8026
AC09319AA350161C0F8368BFA2D153BCE0F569750B44879E6DFC38C15DCB9DD5,1,0,1,0,0,3203,14812
AC82EE71083271F707BAA10B4A3326235CAD038BBAD82345DA2439A2DE91176F,3,0,3,0,0,1621,8517
AC9A010DFBC1AC1BCB961C92FC418F07B45AB917C3ECD0DE484EEA32C7321758,3,0,0,3,0,651,1676
AD38E72BDC2993F0016B471CC219FCC185623C635B04E5A5D0722ABD49C452F0,21,18,1,2,0,1757,7792
AD52FB3A31E892132087B02C7FCB338A1F17EEB0B54F63D172693C9C9F163861,2,0,0,2,0,1597,7582
AD752CA3C76D49E30E738E65F5EEAE4716D38C9DC190DF36C7F69B3FA5166EC3,6,1,0,1,4,769,3338
AD8F314F4DAF352EFEFB080AB8A0938C666393429AFB4E211F77ED6ABAFCE591,4,0,4,0,0,1202,6077
ADAA318771C91DA1AA14B40192D41031B818734E94281A3DE74E76B693A87F06,2,0,0,0,2,1702,6026
ADAC30AAF37E1258E96995624C78858DE13052E6055B3913EA0D0398E1113872,5,5,0,0,0,637,2118
ADB0159CD25F28DFB0D46F26CEEBB8FDAA55901584822DF108A084C093BF586F,1,1,0,0,0,1984,8404
ADB7B6917BD1040E9D552648D516728E59E646C9324EDDCE8F976A91FC984725,2,0,0,2,0,2071,9225
ADF75A1C65296D7EFA2F5F8AE5E48FAE1ECAC84CC4AC17029AC9088E0AC55F82,3,0,0,3,0,489,1519
AE1297A43DF54FB1954A0519FF08232232408E062774022F3237F5C76BA8591D,42,32,8,2,0,1952,7718
AE33EEAE90B903515FD4F1DA5E2948147A61C882B5EAABE743D44616E939418B,2,2,0,0,0,1678,7949
AE4958A9B3FFA6A5F4E17903847BAEE2DED8520CA36D30847A20C86A748B8149,5,0,0,5,0,2602,8749
AE56CE7750549E13630F8619D9A05901EE82263622A617283DBF1BB0383EAB59,75,13,3,14,45,1801,8383
AE72093F870D9F2F6BC23DA2814EA47344AF1DD84298B2351A7EEEE3110C2E03,37,1,31,3,2,493,1524
AEE9CD42141EC50ABB2C3B42C005A2CAA794809DCE47058C319CB17ED51551CD,2,0,0,2,0,1405,4893
AF04BECD9C956378EBEC613D33A8350806E2B29F9A27A4744BFE6F06C86EF77A,10,8,1,0,1,1236,4019
AF3980E2E30E892CE4F14B12F7A1F05C42111A25F4F82D5D9EA8B2609E760E5F,13,0,1,1,11,1826,7567
AF3CCCA3F1AF088238A64920CD8D001E1CC9888D884FC810CC1C283495188E0B,42,6,3,3,30,1597,7582
AF4D3B31D6A0383E15CD6C692C67CB666EBA7F23BFE417999847D50E587218D4,11,0,1,0,10,667,2863
AF713D5A5357A3664B2C8C4108BACA32A4DC61B513EE4B64C712F02526DDA70A,2,0,0,2,0,1597,7582
AF9BA83BD9D805DC9F3F40692D16EE58056F21481FD2F44DED48A89302E8E4EC,2,0,0,0,2,667,1929
AFC78FD6A8A747FECE1A77997CB011A8855719C3144AA14AAC90D01F46703BD4,4,0,1,1,2,1231,5153
B037EBA7D1A24B0209F4EC1C95C8B24D3CACC8B1AE3B68926CFCAEB32CE5B583,20,18,1,1,0,1757,7792
B03CE31CE0EA5F45D078F73C20991266DB43B4B509E16138CA64E333694CB17C,15,0,12,1,2,3475,18604
B063662BB01A64D4E8C1078CF2BA1915718E728A7070E5CF35E66F6D4BE38BDB,103,52,26,5,20,1757,7792
B09244E90A14352A240572E790AC353DC94C05D121FCFF7BC083AD2D7EA29C8C,1,0,0,0,1,2036,6365
B0A9254395F54A54522C82F51A57DD711867FD7491C8013A725F1594912B4C37,7,0,7,0,0,660,2490
B0F6F3B12299C2A80DEF9444C2A31002537599D073EBE46138FCE40956BA8053,2,0,1,1,0,6125,33555
B10091F785E76B00203938B1C7B5532504E55FEF1EE96423AF3CD7B22CAF6541,11,1,10,0,0,907,3079
B113F82F81ECC3D1FEAC323ACEC4769287BBFD03C959AA35EEF4A2BCCFC907A6,3,0,0,3,0,1845,6629
B12121A635A24233240E52FA261AFAD1D21C6EFF4E20DD10DB97E18FD95DA852,22,19,1,1,1,694,2501
B193D4879AF836490FEAC326C500BD0FD819A32CC8848347647259655FA3BE43,10,0,0,0,10,3186,15656
B1A041A67AF76771A2DF52CEBBA17C2EBB50253EEDE825A21D916615F7C469C7,4,0,0,0,4,976,3755
B1A3D97B41CDB703008E3D1F4C222229E458540969E706397BA1B03756E7D671,18,1,1,15,1,570,1464
B1A70D97337906C47ED33CDF051A6A3C3688D8B7B3C6BFA7429422AE862E0C23,3,0,3,0,0,5806,28756
B1ABE7EF85E7E6F1042575B1998EE3577592F9CECC3F654C110105AA69E1920B,11,9,1,1,0,1521,7663
B1C5F932963E66332B97D8ACD9A59C5BF617D854A51BE19D2266D69210994B83,9,7,0,1,1,1597,7582
B1F62CED998A6C1010A4639169FCFFD0479D104DB7A8CF76F66C361B7C4B6941,1,0,0,0,1,1971,6717
B24F079A4A6E4808BAE452C177ECF6792C947474023766AA5A3B7515BC741FF9,1,1,0,0,0,3097,12269
B26B3897DEC4376C639AF25D3B011C1637E4E8D894325265000D657F5A582BF3,2,0,0,2,0,1432,5167
B2C9E808AD93D5B2B2A0729483C618B1DD3B7F01F01E8F8A5DDEFF9FC9C257F2,126,36,63,3,24,1597,7582
B314A339A0821632B8B26812CCB948C128C87B49669F61F81DE443F46C968700,111,26,55,3,27,1597,7582
